Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Days to Ship,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Sales Amount,Shipping Amount,Ship Mode,Product Container
2247,C171,Bob,8/1/2020,8/3/2020,2,Not Specified,SKU1121,6,3502.14,0.06,19752.07,8.73,Delivery Truck,Jumbo Box
52039,C417,Bob,8/2/2020,8/4/2020,2,Critical,SKU1019,48,40.98,0,1967.04,1.99,Regular Air,Small Pack
33445,C409,John,8/2/2020,8/7/2020,5,Low,SKU008,18,100.98,0.07,1690.41,35.84,Delivery Truck,Jumbo Box
33445,C409,Bob,8/2/2020,8/7/2020,5,Low,SKU011,49,70.98,0.01,3443.24,26.74,Delivery Truck,Jumbo Box
33445,C409,John,8/2/2020,8/4/2020,2,Low,SKU254,16,182.55,0.05,2774.76,69,Regular Air,Large Box
37412,C714,John,8/3/2020,8/5/2020,2,High,SKU879,17,10.98,0.03,181.06,3.37,Regular Air,Small Pack
26691,C476,Bob,8/3/2020,8/4/2020,1,Not Specified,SKU412,37,7.68,0.07,264.27,6.16,Regular Air,Small Box
933,C170,John,8/4/2020,8/4/2020,0,Not Specified,SKU450,15,5.28,0.02,77.62,2.99,Regular Air,Small Box
1540,C236,Bob,8/4/2020,8/6/2020,2,High,SKU795,30,2.88,0.09,78.62,0.7,Regular Air,Wrap Bag
36803,C622,Richard,8/4/2020,8/6/2020,2,Not Specified,SKU529,42,2.88,0.05,114.91,0.99,Regular Air,Small Box
36803,C622,Richard,8/4/2020,8/6/2020,2,Not Specified,SKU152,2,2.08,0.05,3.95,5.33,Express Air,Small Box
36803,C622,Richard,8/4/2020,8/6/2020,2,Not Specified,SKU1261,2,65.99,0.09,120.1,2.5,Regular Air,Small Box
33761,C618,Bob,8/4/2020,8/5/2020,1,High,SKU829,45,10.48,0.06,443.3,2.89,Regular Air,Small Pack
52197,C520,John,8/4/2020,8/5/2020,1,Critical,SKU836,23,3.95,0.01,89.94,2,Regular Air,Wrap Bag
52197,C520,John,8/4/2020,8/6/2020,2,Critical,SKU910,6,64.98,0.06,366.49,6.88,Regular Air,Small Box
54886,C244,Bob,8/4/2020,8/5/2020,1,Critical,SKU134,39,10.64,0.02,406.66,5.16,Regular Air,Small Box
8167,C378,Bob,8/4/2020,8/6/2020,2,Critical,SKU623,4,6.48,0.1,23.33,6.22,Regular Air,Small Box
8167,C378,Richard,8/4/2020,8/6/2020,2,Critical,SKU1179,48,35.99,0.06,1623.87,1.25,Regular Air,Small Pack
16423,C119,Richard,8/5/2020,8/7/2020,2,Medium,SKU709,19,6.48,0.05,116.96,6.57,Regular Air,Small Box
59909,C154,Richard,8/5/2020,8/7/2020,2,Low,SKU1108,11,115.99,0.06,1199.34,56.14,Delivery Truck,Jumbo Drum
59909,C154,John,8/5/2020,8/12/2020,7,Low,SKU955,46,9.38,0.09,392.65,7.28,Express Air,Small Box
30597,C536,John,8/5/2020,8/7/2020,2,High,SKU186,18,5.08,0.07,85.04,2.03,Regular Air,Wrap Bag
30597,C536,Bob,8/5/2020,8/6/2020,1,High,SKU909,42,15.14,0.03,616.8,4.53,Regular Air,Small Box
18849,C218,Bob,8/5/2020,8/5/2020,0,High,SKU322,6,131.12,0.09,715.92,0.99,Regular Air,Small Box
27299,C477,Bob,8/5/2020,8/7/2020,2,Critical,SKU181,41,19.94,0.1,735.79,14.87,Regular Air,Large Box
18849,C218,Bob,8/5/2020,8/5/2020,0,High,SKU466,43,11.09,0.05,453.03,5.25,Regular Air,Small Box
18849,C218,Richard,8/5/2020,8/7/2020,2,High,SKU088,39,13.79,0.06,505.54,8.78,Regular Air,Small Box
11398,C564,Richard,8/6/2020,8/7/2020,1,High,SKU624,16,5.98,0.03,92.81,10.39,Regular Air,Small Box
11398,C564,Bob,8/6/2020,8/8/2020,2,High,SKU810,26,2.94,0.03,74.15,0.81,Regular Air,Wrap Bag
28454,C691,Bob,8/6/2020,8/7/2020,1,Medium,SKU719,25,6.48,0.07,150.66,6.74,Regular Air,Small Box
32327,C266,Bob,8/7/2020,8/14/2020,7,Low,SKU238,45,550.98,0.02,24298.22,147.12,Delivery Truck,Jumbo Box
51365,C744,Bob,8/7/2020,8/9/2020,2,High,SKU142,35,5.89,0.08,189.66,5.57,Regular Air,Small Box
51365,C744,Bob,8/7/2020,8/8/2020,1,High,SKU221,35,124.49,0.1,3921.44,51.94,Delivery Truck,Jumbo Box
45670,C068,John,8/7/2020,8/11/2020,4,Low,SKU717,2,6.48,0.06,12.18,7.86,Regular Air,Small Box
15296,C572,John,8/7/2020,8/9/2020,2,Not Specified,SKU923,38,161.55,0.02,6016.12,19.99,Regular Air,Small Box
44323,C072,Bob,8/7/2020,8/9/2020,2,Medium,SKU1120,27,810.98,0.09,19925.78,16.06,Delivery Truck,Jumbo Drum
25861,C114,John,8/7/2020,8/8/2020,1,High,SKU1100,44,535.64,0.03,22861.12,14.7,Delivery Truck,Jumbo Drum
13543,C036,John,8/8/2020,8/8/2020,0,Medium,SKU925,2,9.71,0.09,17.67,9.45,Regular Air,Small Box
45440,C538,Bob,8/9/2020,8/11/2020,2,Critical,SKU036,5,135.99,0.02,666.35,28.63,Delivery Truck,Jumbo Drum
42400,C306,Bob,8/9/2020,8/11/2020,2,Low,SKU979,44,19.98,0.03,852.75,4,Regular Air,Small Box
42400,C306,Bob,8/9/2020,8/14/2020,5,Low,SKU1040,41,10.97,0.06,422.78,6.5,Regular Air,Small Box
9347,C540,Bob,8/9/2020,8/18/2020,9,Low,SKU312,31,3.95,0.01,121.23,5.13,Regular Air,Small Box
48774,C234,Richard,8/9/2020,8/11/2020,2,High,SKU056,31,243.98,0.04,7260.84,62.94,Delivery Truck,Jumbo Drum
42436,C078,Richard,8/9/2020,8/10/2020,1,Critical,SKU1106,30,400.97,0.09,10946.48,48.26,Delivery Truck,Jumbo Box
49442,C109,Richard,8/9/2020,8/9/2020,0,High,SKU416,11,11.5,0.03,122.7,7.19,Regular Air,Small Box
8801,C748,Richard,8/10/2020,8/15/2020,5,Low,SKU126,32,79.52,0,2544.64,48.2,Express Air,Medium Box
8801,C748,Bob,8/10/2020,8/12/2020,2,Low,SKU1145,25,125.99,0.06,2960.76,3,Express Air,Small Box
38656,C388,Bob,8/10/2020,8/10/2020,0,Low,SKU504,13,4.91,0.01,63.19,0.5,Regular Air,Small Box
23748,C557,John,8/10/2020,8/12/2020,2,High,SKU964,26,225.02,0.02,5733.51,28.66,Delivery Truck,Jumbo Drum
8293,C358,Bob,8/10/2020,8/15/2020,5,Low,SKU1194,50,35.99,0.04,1727.52,1.1,Regular Air,Small Box
38656,C388,Richard,8/10/2020,8/17/2020,7,Low,SKU343,41,4.13,0.09,154.09,5.34,Regular Air,Small Box
38656,C388,Richard,8/10/2020,8/15/2020,5,Low,SKU041,3,180.98,0.07,504.93,26.2,Delivery Truck,Jumbo Drum
35299,C624,John,8/10/2020,8/12/2020,2,Not Specified,SKU1059,41,99.99,0.02,4017.6,19.99,Regular Air,Small Box
8293,C358,Bob,8/10/2020,8/14/2020,4,Low,SKU885,22,3.14,0.02,67.7,1.92,Regular Air,Wrap Bag
28738,C582,Bob,8/10/2020,8/12/2020,2,Medium,SKU358,2,8.6,0.03,16.68,6.19,Regular Air,Small Box
28738,C582,Richard,8/10/2020,8/11/2020,1,Medium,SKU903,10,165.2,0.08,1519.84,19.99,Regular Air,Small Box
54630,C644,Bob,8/10/2020,8/14/2020,4,Low,SKU623,11,6.48,0.06,67,6.22,Regular Air,Small Box
47846,C337,Richard,8/11/2020,8/13/2020,2,High,SKU101,5,10.68,0.01,52.87,13.04,Regular Air,Large Box
47846,C337,Bob,8/11/2020,8/13/2020,2,High,SKU194,25,110.98,0.06,2608.03,13.99,Regular Air,Medium Box
47846,C337,John,8/11/2020,8/12/2020,1,High,SKU203,50,105.98,0.03,5140.03,13.99,Regular Air,Medium Box
47846,C337,John,8/11/2020,8/12/2020,1,High,SKU565,37,6.68,0.08,227.39,6.93,Regular Air,Small Box
29376,C423,Richard,8/11/2020,8/13/2020,2,Critical,SKU902,20,155.06,0.09,2822.09,7.07,Regular Air,Small Box
19905,C506,Bob,8/12/2020,8/14/2020,2,Critical,SKU523,20,4.13,0.04,79.3,0.5,Regular Air,Small Box
19905,C506,Richard,8/12/2020,8/14/2020,2,Critical,SKU238,25,550.98,0.01,13636.76,64.59,Delivery Truck,Jumbo Box
13284,C553,John,8/12/2020,8/13/2020,1,High,SKU386,22,420.98,0.05,8798.48,19.99,Regular Air,Small Box
13284,C553,Richard,8/12/2020,8/13/2020,1,High,SKU448,49,37.7,0.1,1662.57,2.99,Regular Air,Small Box
27078,C565,John,8/12/2020,8/13/2020,1,Not Specified,SKU632,22,6.48,0.03,138.28,5.86,Regular Air,Small Box
29347,C738,Richard,8/12/2020,8/14/2020,2,Medium,SKU602,50,40.99,0.07,1906.04,19.99,Regular Air,Small Box
45860,C511,Richard,8/12/2020,8/12/2020,0,Low,SKU605,12,5.43,0.01,64.51,0.95,Regular Air,Wrap Bag
58883,C521,John,8/12/2020,8/17/2020,5,Low,SKU513,36,4.13,0,148.68,0.99,Regular Air,Small Box
20002,C232,John,8/12/2020,8/13/2020,1,Medium,SKU1018,9,4.77,0.1,38.64,2.39,Regular Air,Small Pack
39490,C064,John,8/12/2020,8/12/2020,0,Low,SKU831,38,11.97,0.02,445.76,5.81,Regular Air,Small Pack
39490,C064,Richard,8/12/2020,8/16/2020,4,Low,SKU249,17,159.31,0.03,2627.02,60,Delivery Truck,Jumbo Drum
10948,C191,Bob,8/13/2020,8/13/2020,0,Medium,SKU346,50,3.89,0.08,178.94,7.01,Regular Air,Small Box
48000,C785,Richard,8/13/2020,8/14/2020,1,High,SKU1032,12,17.48,0.06,197.17,1.99,Regular Air,Small Pack
4294,C548,Bob,8/14/2020,8/16/2020,2,Medium,SKU141,8,1.74,0.02,13.64,4.08,Regular Air,Small Pack
42596,C476,John,8/14/2020,8/16/2020,2,Medium,SKU783,9,5.58,0.05,47.71,0.7,Regular Air,Wrap Bag
50532,C631,Bob,8/14/2020,8/16/2020,2,Medium,SKU425,10,24.95,0.02,244.51,2.99,Regular Air,Small Box
50532,C631,Bob,8/14/2020,8/15/2020,1,Medium,SKU560,22,4,0.09,80.08,1.3,Regular Air,Wrap Bag
51175,C427,Richard,8/14/2020,8/14/2020,0,High,SKU288,28,41.71,0.06,1097.81,4.5,Regular Air,Small Box
51175,C427,Bob,8/14/2020,8/15/2020,1,High,SKU1074,3,699.99,0.04,2015.97,24.49,Regular Air,Large Box
24608,C619,Bob,8/14/2020,8/15/2020,1,Medium,SKU366,50,4.18,0.07,194.37,2.99,Regular Air,Small Box
2500,C095,John,8/14/2020,8/16/2020,2,High,SKU370,5,3.36,0.04,16.13,6.27,Regular Air,Small Box
8454,C157,Bob,8/15/2020,8/18/2020,3,Medium,SKU330,38,5.4,0.03,199.04,7.78,Regular Air,Small Box
54209,C062,John,8/15/2020,8/17/2020,2,Medium,SKU1199,21,35.99,0.04,725.56,5.99,Regular Air,Wrap Bag
5635,C572,Bob,8/15/2020,8/17/2020,2,Medium,SKU416,17,11.5,0.02,191.59,7.19,Regular Air,Small Box
5635,C572,John,8/15/2020,8/17/2020,2,Medium,SKU106,50,5.77,0.09,262.54,5.92,Regular Air,Medium Box
39877,C565,Richard,8/16/2020,8/18/2020,2,Critical,SKU862,41,2.18,0.04,85.8,0.78,Regular Air,Wrap Bag
13601,C398,Bob,8/16/2020,8/20/2020,4,Low,SKU283,17,49.43,0.09,764.68,19.99,Regular Air,Small Box
11108,C186,Bob,8/16/2020,8/18/2020,2,Not Specified,SKU703,20,6.48,0.1,116.64,5.74,Regular Air,Small Box
39425,C549,Richard,8/16/2020,8/18/2020,2,Critical,SKU1209,23,65.99,0.05,1441.88,5.99,Regular Air,Small Box
36038,C023,John,8/16/2020,8/18/2020,2,High,SKU804,26,3.28,0.02,83.57,5,Regular Air,Wrap Bag
38884,C252,Richard,8/17/2020,8/18/2020,1,High,SKU731,47,5.28,0.03,240.72,5.66,Regular Air,Small Box
38884,C252,Richard,8/17/2020,8/18/2020,1,High,SKU247,20,296.18,0.06,5568.18,54.12,Delivery Truck,Jumbo Box
56930,C278,Bob,8/17/2020,8/17/2020,0,Low,SKU968,10,101.41,0.07,943.11,35,Regular Air,Large Box
487,C780,John,8/17/2020,8/18/2020,1,Critical,SKU270,19,10.89,0.07,192.43,4.5,Regular Air,Small Box
56930,C278,Richard,8/17/2020,8/24/2020,7,Low,SKU850,47,4.71,0.03,214.73,0.7,Regular Air,Wrap Bag
3907,C160,Richard,8/18/2020,8/18/2020,0,Medium,SKU310,36,4.48,0.02,158.05,49,Regular Air,Large Box
31297,C546,Richard,8/18/2020,8/25/2020,7,Low,SKU776,39,17.99,0.08,645.48,8.65,Regular Air,Small Box
31297,C546,Richard,8/18/2020,8/27/2020,9,Low,SKU590,44,35.44,0.01,1543.77,4.92,Regular Air,Small Box
31173,C667,John,8/18/2020,8/25/2020,7,Low,SKU1203,24,7.99,0.09,174.5,5.03,Express Air,Medium Box
6018,C756,Richard,8/18/2020,8/20/2020,2,Low,SKU186,39,5.08,0,198.12,2.03,Regular Air,Wrap Bag
6018,C756,Richard,8/18/2020,8/23/2020,5,Low,SKU615,2,55.98,0.07,104.12,13.88,Regular Air,Small Box
3907,C160,Richard,8/18/2020,8/20/2020,2,Medium,SKU350,34,22.38,0.07,707.66,15.1,Regular Air,Small Box
3907,C160,Richard,8/18/2020,8/19/2020,1,Medium,SKU1024,36,29.99,0.03,1047.25,5.5,Express Air,Small Box
25571,C138,Bob,8/18/2020,8/20/2020,2,Critical,SKU916,42,89.83,0.08,3471.03,35,Regular Air,Large Box
40608,C090,Bob,8/19/2020,8/21/2020,2,Not Specified,SKU659,29,18.97,0.05,522.62,9.54,Regular Air,Small Box
40608,C090,John,8/19/2020,8/20/2020,1,Not Specified,SKU731,39,5.28,0.01,203.86,5.66,Regular Air,Small Box
32230,C212,Bob,8/19/2020,8/20/2020,1,High,SKU140,46,39.98,0.07,1710.34,9.2,Regular Air,Wrap Bag
20096,C609,Richard,8/19/2020,8/24/2020,5,Low,SKU227,35,179.29,0.03,6086.9,29.21,Delivery Truck,Jumbo Box
58084,C627,Bob,8/19/2020,8/19/2020,0,Medium,SKU537,3,7.31,0.09,19.96,0.49,Regular Air,Small Box
58084,C627,Richard,8/19/2020,8/21/2020,2,Medium,SKU574,36,7.28,0.03,254.22,1.77,Regular Air,Wrap Bag
32610,C795,Richard,8/19/2020,8/20/2020,1,Not Specified,SKU866,47,6.84,0.04,308.62,8.37,Regular Air,Small Pack
32610,C795,John,8/19/2020,8/20/2020,1,Not Specified,SKU1253,20,125.99,0.07,2343.41,7.69,Regular Air,Small Box
11875,C695,Bob,8/20/2020,8/21/2020,1,Medium,SKU908,19,12.44,0,236.36,6.27,Regular Air,Medium Box
36294,C794,Bob,8/20/2020,8/22/2020,2,Medium,SKU384,46,12.95,0.04,571.87,4.98,Regular Air,Small Box
17953,C776,Richard,8/20/2020,8/22/2020,2,High,SKU303,21,68.81,0.01,1430.56,60,Delivery Truck,Jumbo Drum
17953,C776,Bob,8/20/2020,8/22/2020,2,High,SKU782,17,5.84,0,99.28,1.2,Regular Air,Wrap Bag
17953,C776,Richard,8/20/2020,8/22/2020,2,High,SKU491,30,30.98,0.03,901.52,19.51,Regular Air,Small Box
4099,C248,John,8/20/2020,8/21/2020,1,Critical,SKU948,42,42.76,0.08,1652.25,6.22,Regular Air,Small Box
4099,C248,John,8/20/2020,8/23/2020,3,Critical,SKU489,12,9.78,0.04,112.67,5.76,Regular Air,Small Box
4099,C248,John,8/20/2020,8/21/2020,1,Critical,SKU111,4,9.48,0,37.92,7.29,Regular Air,Small Pack
4099,C248,Bob,8/20/2020,8/22/2020,2,Critical,SKU1222,39,110.99,0.05,4112.18,8.99,Regular Air,Small Box
36101,C042,John,8/20/2020,8/21/2020,1,High,SKU005,3,140.98,0.09,384.88,53.48,Delivery Truck,Jumbo Box
4896,C534,Richard,8/21/2020,8/21/2020,0,Critical,SKU1014,25,35.41,0.07,823.28,1.99,Regular Air,Small Pack
4896,C534,John,8/21/2020,8/23/2020,2,Critical,SKU1215,10,125.99,0.06,1184.31,5.99,Express Air,Small Box
4896,C534,Bob,8/21/2020,8/23/2020,2,Critical,SKU449,21,5.8,0.05,115.71,5.59,Regular Air,Small Box
34148,C746,Bob,8/21/2020,8/22/2020,1,Critical,SKU513,33,4.13,0.06,128.11,0.99,Regular Air,Small Box
25313,C424,Bob,8/21/2020,8/23/2020,2,Critical,SKU751,19,22.01,0.05,397.28,5.53,Regular Air,Small Pack
24067,C283,John,8/22/2020,8/23/2020,1,High,SKU642,19,5.98,0.07,105.67,7.5,Regular Air,Small Box
24067,C283,Bob,8/22/2020,8/23/2020,1,High,SKU1144,46,65.99,0.03,2944.47,5.92,Express Air,Small Box
3361,C528,John,8/22/2020,8/22/2020,0,Not Specified,SKU647,49,4.28,0.06,197.14,6.72,Regular Air,Small Box
3361,C528,John,8/22/2020,8/23/2020,1,Not Specified,SKU764,23,5.85,0.07,125.13,2.27,Regular Air,Wrap Bag
24067,C283,Bob,8/22/2020,8/24/2020,2,High,SKU422,30,3.98,0.07,111.04,5.26,Express Air,Small Box
49350,C454,John,8/22/2020,8/24/2020,2,High,SKU553,50,7.28,0.01,360.36,11.15,Regular Air,Small Box
44869,C707,Richard,8/22/2020,8/24/2020,2,Medium,SKU722,43,6.48,0.03,270.28,7.49,Regular Air,Small Box
16452,C210,Bob,8/23/2020,8/24/2020,1,Medium,SKU819,46,2.88,0.05,125.86,1.01,Regular Air,Wrap Bag
8039,C617,Richard,8/23/2020,8/24/2020,1,Medium,SKU491,37,30.98,0.01,1134.8,19.51,Regular Air,Small Box
1185,C340,John,8/23/2020,8/27/2020,4,Low,SKU660,7,55.48,0.09,353.41,14.3,Regular Air,Small Box
36709,C364,Bob,8/23/2020,8/25/2020,2,Critical,SKU1212,42,65.99,0.05,2633,8.99,Regular Air,Small Box
33031,C769,John,8/24/2020,8/26/2020,2,High,SKU215,24,23.99,0.08,529.7,15.68,Delivery Truck,Jumbo Drum
33031,C769,John,8/24/2020,8/25/2020,1,High,SKU678,18,6.48,0.02,114.31,6.65,Regular Air,Small Box
2497,C530,Richard,8/26/2020,8/28/2020,2,Critical,SKU1213,21,205.99,0.06,4066.24,5.26,Regular Air,Small Box
20933,C014,Bob,8/26/2020,8/28/2020,2,High,SKU1200,45,55.99,0.05,2393.57,5,Regular Air,Small Pack
31460,C083,Richard,8/26/2020,8/28/2020,2,High,SKU895,9,110.98,0.08,918.91,35,Regular Air,Large Box
39266,C191,John,8/27/2020,8/28/2020,1,High,SKU482,4,15.57,0.02,61.03,1.39,Regular Air,Small Box
39266,C191,Richard,8/27/2020,8/29/2020,2,High,SKU516,14,2.61,0.09,33.25,0.5,Regular Air,Small Box
39266,C191,John,8/27/2020,8/29/2020,2,High,SKU287,16,60.98,0.09,887.87,49,Regular Air,Large Box
1504,C493,Richard,8/27/2020,8/28/2020,1,Medium,SKU1056,31,10.01,0.08,285.49,1.99,Regular Air,Small Pack
43682,C753,Richard,8/27/2020,8/29/2020,2,Medium,SKU1229,14,155.99,0.06,2052.83,8.99,Regular Air,Small Box
18113,C076,Bob,8/28/2020,8/30/2020,2,Not Specified,SKU070,27,130.98,0.08,3253.54,30,Delivery Truck,Jumbo Drum
33186,C235,Bob,8/28/2020,8/30/2020,2,Low,SKU1174,24,65.99,0.01,1567.92,5.26,Regular Air,Small Box
23489,C639,Bob,8/28/2020,8/28/2020,0,High,SKU984,42,47.98,0.02,1974.86,3.61,Express Air,Small Pack
23616,C077,John,8/28/2020,8/28/2020,0,Not Specified,SKU1076,47,199.99,0.09,8553.57,24.49,Regular Air,Large Box
52676,C031,Richard,8/28/2020,8/30/2020,2,High,SKU637,46,19.98,0.01,909.89,5.86,Regular Air,Small Box
7267,C555,Richard,8/28/2020,8/28/2020,0,High,SKU413,19,14.48,0.07,255.86,6.46,Regular Air,Small Box
52580,C426,Richard,8/28/2020,8/30/2020,2,High,SKU1037,16,22.98,0.04,352.97,1.99,Regular Air,Small Pack
52580,C426,Richard,8/28/2020,8/30/2020,2,High,SKU492,23,5.68,0.02,128.03,1.39,Regular Air,Small Box
28544,C050,Richard,8/28/2020,8/29/2020,1,Critical,SKU460,24,2.78,0.07,62.05,1.49,Regular Air,Small Box
22434,C026,John,8/29/2020,8/31/2020,2,Critical,SKU365,3,4.54,0.1,12.26,5.83,Regular Air,Small Box
22434,C026,Bob,8/29/2020,8/31/2020,2,Critical,SKU797,39,3.28,0.01,126.64,3.97,Regular Air,Wrap Bag
31232,C255,Bob,8/29/2020,9/1/2020,3,High,SKU256,9,286.85,0.01,2555.83,61.76,Delivery Truck,Jumbo Box
59361,C743,Richard,8/29/2020,8/31/2020,2,High,SKU1137,45,23.99,0.09,982.39,6.3,Regular Air,Medium Box
13575,C186,Richard,8/29/2020,9/1/2020,3,Critical,SKU721,15,6.48,0.09,88.45,8.19,Express Air,Small Box
38178,C705,Richard,8/29/2020,8/30/2020,1,Medium,SKU515,32,4.91,0.02,153.98,0.5,Regular Air,Small Box
50565,C733,Richard,8/30/2020,8/30/2020,0,High,SKU474,43,16.98,0.09,664.43,12.39,Regular Air,Small Box
26981,C783,Richard,8/30/2020,8/30/2020,0,Medium,SKU1192,13,55.99,0.08,669.64,1.25,Regular Air,Small Pack
26981,C783,Richard,8/30/2020,8/31/2020,1,Medium,SKU962,44,16.91,0.04,714.28,6.25,Regular Air,Small Box
9155,C446,Bob,8/30/2020,8/31/2020,1,Critical,SKU396,17,30.98,0.1,473.99,11.63,Regular Air,Small Box
14439,C168,John,8/30/2020,8/31/2020,1,High,SKU661,27,54.96,0.09,1350.37,10.75,Regular Air,Small Box
58369,C025,John,8/30/2020,8/31/2020,1,High,SKU456,46,7.1,0.1,293.94,6.05,Regular Air,Small Box
58369,C025,Richard,8/30/2020,8/30/2020,0,High,SKU1103,16,119.99,0.01,1900.64,56.14,Delivery Truck,Jumbo Box
40007,C453,Bob,8/30/2020,9/1/2020,2,Not Specified,SKU780,45,4.13,0.02,182.13,1.17,Regular Air,Wrap Bag
52230,C009,Bob,8/30/2020,9/1/2020,2,Critical,SKU037,29,95.98,0.06,2616.41,58.2,Delivery Truck,Jumbo Drum
37253,C554,John,9/1/2020,9/1/2020,0,High,SKU1042,46,26.31,0.09,1101.34,5.89,Regular Air,Small Box
43588,C367,John,9/1/2020,9/4/2020,3,Medium,SKU241,16,236.97,0.04,3639.86,59.24,Delivery Truck,Jumbo Box
43270,C681,Bob,9/1/2020,9/3/2020,2,Critical,SKU521,35,10.35,0.06,340.52,0.99,Regular Air,Small Box
30054,C018,John,9/1/2020,9/3/2020,2,Not Specified,SKU133,33,9.38,0.03,300.25,4.93,Regular Air,Small Box
43588,C367,Richard,9/1/2020,9/2/2020,1,Medium,SKU555,6,3.38,0.09,18.45,1.09,Regular Air,Wrap Bag
25797,C652,Richard,9/1/2020,9/3/2020,2,Not Specified,SKU1035,28,31.78,0,889.84,1.99,Regular Air,Small Pack
13345,C089,Bob,9/2/2020,9/3/2020,1,Not Specified,SKU1018,24,4.77,0.02,112.19,2.39,Regular Air,Small Pack
13345,C089,Bob,9/2/2020,9/2/2020,0,Not Specified,SKU879,45,10.98,0.1,444.69,3.37,Regular Air,Small Pack
40193,C491,Bob,9/2/2020,9/2/2020,0,High,SKU1165,34,115.99,0.07,3667.6,2.5,Express Air,Small Box
25666,C339,John,9/2/2020,9/3/2020,1,Critical,SKU921,36,140.85,0.06,4766.36,19.99,Regular Air,Small Box
25985,C769,Bob,9/2/2020,9/4/2020,2,Low,SKU213,50,4.91,0.1,220.95,3.05,Regular Air,Small Pack
25985,C769,John,9/2/2020,9/6/2020,4,Low,SKU854,22,3.78,0.1,74.84,0.71,Regular Air,Wrap Bag
25666,C339,John,9/2/2020,9/2/2020,0,Critical,SKU939,23,12.21,0.1,252.75,4.81,Regular Air,Small Box
20066,C044,John,9/2/2020,9/3/2020,1,Critical,SKU483,3,11.58,0.02,34.05,5.72,Regular Air,Small Box
20066,C044,John,9/2/2020,9/4/2020,2,Critical,SKU688,16,30.98,0,495.68,8.74,Regular Air,Small Box
33702,C005,Bob,9/2/2020,9/3/2020,1,Not Specified,SKU519,14,2.89,0,40.46,0.5,Express Air,Small Box
39808,C106,Richard,9/2/2020,9/9/2020,7,Low,SKU473,50,39.98,0.03,1939.03,9.83,Regular Air,Small Box
39808,C106,John,9/2/2020,9/6/2020,4,Low,SKU1211,31,125.99,0.03,3788.52,2.5,Regular Air,Small Box
49094,C112,Richard,9/3/2020,9/5/2020,2,Critical,SKU982,31,27.48,0.03,826.32,4,Regular Air,Small Box
15781,C210,Bob,9/3/2020,9/4/2020,1,High,SKU982,29,27.48,0.01,788.95,4,Regular Air,Small Box
40802,C686,John,9/3/2020,9/4/2020,1,High,SKU1108,28,115.99,0.04,3117.81,56.14,Delivery Truck,Jumbo Drum
4581,C742,Richard,9/3/2020,9/5/2020,2,Not Specified,SKU497,25,90.48,0.02,2216.76,19.99,Regular Air,Small Box
57152,C159,Richard,9/3/2020,9/3/2020,0,Low,SKU375,6,3.8,0.08,20.98,1.49,Regular Air,Small Box
57152,C159,John,9/3/2020,9/10/2020,7,Low,SKU482,18,15.57,0.03,271.85,1.39,Regular Air,Small Box
39555,C557,Richard,9/4/2020,9/9/2020,5,Low,SKU495,38,27.18,0.01,1022.51,8.23,Regular Air,Small Box
16231,C580,Richard,9/4/2020,9/9/2020,5,Low,SKU221,20,124.49,0.07,2315.51,51.94,Delivery Truck,Jumbo Box
2560,C325,John,9/4/2020,9/5/2020,1,Critical,SKU1044,32,20.97,0,671.04,6.5,Regular Air,Small Box
2560,C325,Richard,9/4/2020,9/6/2020,2,Critical,SKU669,23,4.98,0.07,106.52,5.49,Regular Air,Small Box
52130,C131,Richard,9/5/2020,9/7/2020,2,Low,SKU343,13,4.13,0,53.69,5.34,Regular Air,Small Box
52130,C131,Bob,9/5/2020,9/7/2020,2,Low,SKU131,36,40.89,0.1,1324.84,18.98,Regular Air,Small Box
30660,C043,John,9/5/2020,9/8/2020,3,Critical,SKU255,16,71.37,0.02,1119.08,69,Regular Air,Large Box
34852,C641,John,9/5/2020,9/9/2020,4,Low,SKU438,26,2.08,0.04,51.92,1.49,Regular Air,Small Box
2147,C321,Richard,9/5/2020,9/7/2020,2,Not Specified,SKU272,15,40.98,0.04,590.11,5.33,Express Air,Small Box
14695,C056,John,9/5/2020,9/6/2020,1,High,SKU013,40,48.58,0.05,1846.04,54.11,Delivery Truck,Jumbo Box
23649,C063,John,9/5/2020,9/8/2020,3,Not Specified,SKU1170,30,195.99,0.1,5291.73,4.2,Regular Air,Small Box
23649,C063,Richard,9/5/2020,9/6/2020,1,Not Specified,SKU1224,42,125.99,0.01,5238.66,8.08,Regular Air,Small Box
56548,C732,Bob,9/5/2020,9/7/2020,2,Medium,SKU228,7,218.75,0.03,1485.31,69.64,Delivery Truck,Jumbo Box
22182,C186,John,9/5/2020,9/6/2020,1,Medium,SKU402,4,12.53,0.09,45.61,7.17,Regular Air,Small Box
22182,C186,Bob,9/5/2020,9/8/2020,3,Medium,SKU979,9,19.98,0.06,169.03,4,Regular Air,Small Box
22182,C186,Bob,9/5/2020,9/7/2020,2,Medium,SKU155,48,49.34,0.09,2155.17,10.25,Express Air,Large Box
34309,C293,John,9/6/2020,9/8/2020,2,High,SKU284,16,4.37,0,69.92,5.15,Regular Air,Small Box
1991,C068,Bob,9/6/2020,9/6/2020,0,Not Specified,SKU086,27,136.98,0.09,3365.6,24.49,Regular Air,Large Box
